network_id,fitting_id,fitting_classification,service_origin,pole_id,conduit_ids,trace_status,trace_note
LGTNET00025,LGTFIT00143,,unclassified_fitting,LGTLT02603,LGTCON03005,reachable,
LGTNET00025,LGTFIT00143,,unclassified_fitting,LGTLT02604,LGTCON03005;LGTCON03006,reachable,
LGTNET00026,LGTFIT00144,,unclassified_fitting,LGTLT00104,LGTCON03004;LGTCON03001,reachable,
LGTNET00026,LGTFIT00144,,unclassified_fitting,LGTLT00105,LGTCON03004,reachable,
LGTNET00027,LGTFIT00897,,unclassified_fitting,LGTLT00988,LGTCON01803;LGTCON01805,reachable,
LGTNET00027,LGTFIT00897,,unclassified_fitting,LGTLT00989,LGTCON01803,reachable,
LGTNET00027,LGTFIT00897,,unclassified_fitting,LGTLT00990,LGTCON03003,reachable,
LGTNET00028,LGTFIT00122,,unclassified_fitting,LGTLT01485,LGTCON03335,reachable,
LGTNET00028,LGTFIT00123,,unclassified_fitting,LGTLT01485,LGTCON03337;LGTCON03336,reachable,
LGTNET00029,LGTFIT00085,,unclassified_fitting,LGTLT00080,LGTCON02977,reachable,
LGTNET00029,LGTFIT00085,,unclassified_fitting,LGTLT00081,LGTCON02977;LGTCON02974,reachable,
LGTNET00029,LGTFIT00085,,unclassified_fitting,LGTLT00082,LGTCON02977;LGTCON02974;LGTCON02975,reachable,
LGTNET00029,LGTFIT00085,,unclassified_fitting,LGTLT00083,LGTCON02977;LGTCON02974;LGTCON02975;LGTCON02976,reachable,
LGTNET00030,LGTFIT00157,,unclassified_fitting,LGTLT01137,LGTCON02612,reachable,
LGTNET00030,LGTFIT00157,,unclassified_fitting,LGTLT01138,LGTCON02612;LGTCON02613,reachable,
LGTNET00030,LGTFIT00158,,unclassified_fitting,LGTLT01137,LGTCON02614;LGTCON02613,reachable,
LGTNET00030,LGTFIT00158,,unclassified_fitting,LGTLT01138,LGTCON02614,reachable,
LGTNET00031,LGTFIT00969,,unclassified_fitting,LGTLT02744,LGTCON03597,reachable,
LGTNET00031,LGTFIT00969,,unclassified_fitting,LGTLT02745,,unreachable,
LGTNET00032,LGTFIT00039,,unclassified_fitting,LGTLT02179,LGTCON00842;LGTCON00841;LGTCON00840,reachable,
LGTNET00032,LGTFIT00039,,unclassified_fitting,LGTLT02180,LGTCON00842;LGTCON00841,reachable,
LGTNET00032,LGTFIT00039,,unclassified_fitting,LGTLT02181,LGTCON00842,reachable,
LGTNET00032,LGTFIT00039,,unclassified_fitting,LGTLT02612,LGTCON00842;LGTCON00841;LGTCON00843,reachable,
LGTNET00032,LGTFIT00401,,unclassified_fitting,LGTLT02179,LGTCON00844;LGTCON00843;LGTCON00840,reachable,
LGTNET00032,LGTFIT00401,,unclassified_fitting,LGTLT02180,LGTCON00844;LGTCON00843,reachable,
LGTNET00032,LGTFIT00401,,unclassified_fitting,LGTLT02181,LGTCON00844;LGTCON00843;LGTCON00841,reachable,
LGTNET00032,LGTFIT00401,,unclassified_fitting,LGTLT02612,LGTCON00844,reachable,
LGTNET00033,LGTFIT00102,,unclassified_fitting,LGTLT00701,LGTCON01373,reachable,
LGTNET00034,LGTFIT00365,,unclassified_fitting,LGTLT00702,LGTCON00322,reachable,
LGTNET00034,LGTFIT00365,,unclassified_fitting,LGTLT00703,LGTCON00322;LGTCON00323,reachable,
LGTNET00034,LGTFIT00365,,unclassified_fitting,LGTLT00704,LGTCON00321,reachable,
LGTNET00034,LGTFIT00365,,unclassified_fitting,LGTLT00705,LGTCON00320,reachable,
LGTNET00035,LGTFIT00366,,unclassified_fitting,LGTLT02308,,unreachable,
LGTNET00035,LGTFIT00366,,unclassified_fitting,LGTLT02309,LGTCON00337,reachable,
LGTNET00035,LGTFIT00366,,unclassified_fitting,LGTLT02310,,unreachable,
LGTNET00035,LGTFIT00366,,unclassified_fitting,LGTLT02311,,unreachable,
LGTNET00035,LGTFIT00366,,unclassified_fitting,LGTLT02312,,unreachable,
LGTNET00035,LGTFIT00366,,unclassified_fitting,LGTLT02809,LGTCON00336;LGTCON00333,reachable,
LGTNET00035,LGTFIT01196,,unclassified_fitting,LGTLT02308,,unreachable,
LGTNET00035,LGTFIT01196,,unclassified_fitting,LGTLT02309,,unreachable,
LGTNET00035,LGTFIT01196,,unclassified_fitting,LGTLT02310,LGTCON00338,reachable,
LGTNET00035,LGTFIT01196,,unclassified_fitting,LGTLT02311,LGTCON00338;LGTCON00335,reachable,
LGTNET00035,LGTFIT01196,,unclassified_fitting,LGTLT02312,,unreachable,
LGTNET00035,LGTFIT01196,,unclassified_fitting,LGTLT02809,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT00850,LGTCON03194;LGTCON03193;LGTCON03192,reachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT00851,LGTCON03194;LGTCON03193,reachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT00852,LGTCON03194,reachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT00853,LGTCON03195,reachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT00857,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT00858,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT02840,LGTCON03195;LGTCON03196,reachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04950,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04951,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04952,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04953,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04954,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04955,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04956,,unreachable,
LGTNET00038,LGTFIT00929,,unclassified_fitting,LGTLT04957,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT00850,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT00851,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT00852,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT00853,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT00857,LGTCON03948;LGTCON03950;LGTCON03947;LGTCON03941;LGTCON03942;LGTCON03943;LGTCON03944;LGTCON03202,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT00858,LGTCON03948;LGTCON03950;LGTCON03947;LGTCON03941;LGTCON03942;LGTCON03943;LGTCON03944;LGTCON03202;LGTCON03203,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT02840,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04950,LGTCON03948;LGTCON03950;LGTCON03947;LGTCON03941;LGTCON03942,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04951,LGTCON03948;LGTCON03950;LGTCON03947;LGTCON03941,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04952,LGTCON03948;LGTCON03950;LGTCON03947;LGTCON03941;LGTCON03942;LGTCON03943,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04953,LGTCON03948;LGTCON03950,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04954,LGTCON03948,reachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04955,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04956,,unreachable,
LGTNET00038,LGTFIT01259,,unclassified_fitting,LGTLT04957,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT00850,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT00851,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT00852,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT00853,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT00857,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT00858,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT02840,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04950,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04951,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04952,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04953,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04954,,unreachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04955,LGTCON03951;LGTCON03945;LGTCON03946,reachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04956,LGTCON03951;LGTCON03945,reachable,
LGTNET00038,LGTFIT01260,,unclassified_fitting,LGTLT04957,LGTCON03951,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00565,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00566,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00567,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00571,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00572,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00573,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00576,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00577,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00578,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00867,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00868,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00870,LGTCON03262,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00871,LGTCON03262;LGTCON03265;LGTCON03789,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00872,LGTCON03262;LGTCON03265;LGTCON03789;LGTCON03266,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00873,LGTCON03262;LGTCON03265;LGTCON03789;LGTCON03266;LGTCON03268;LGTCON03267,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00874,LGTCON03262;LGTCON03265;LGTCON03789;LGTCON03266;LGTCON03268;LGTCON03267;LGTCON03274,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00875,LGTCON03262;LGTCON03265;LGTCON03789;LGTCON03266;LGTCON03268;LGTCON03267;LGTCON03274;LGTCON03275,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00876,LGTCON03262;LGTCON03265;LGTCON03789;LGTCON03266;LGTCON03268;LGTCON03267;LGTCON03274;LGTCON03275;LGTCON01881;LGTCON03276,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT00878,LGTCON03262;LGTCON03265;LGTCON03789;LGTCON03266;LGTCON03268;LGTCON03267;LGTCON03274;LGTCON03275;LGTCON01881;LGTCON03276;LGTCON01880;LGTCON04533;LGTCON01879,reachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT04964,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT04965,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT04966,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05279,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05280,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05281,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05282,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05283,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05284,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05285,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05286,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05287,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05288,,unreachable,
LGTNET00040,LGTFIT00938,,unclassified_fitting,LGTLT05289,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00565,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00566,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00567,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00571,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00572,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00573,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00576,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245;LGTCON03250;LGTCON03252,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00577,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245;LGTCON03250;LGTCON03252;LGTCON03251,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00578,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245;LGTCON03250;LGTCON03252;LGTCON03251;LGTCON03253,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00867,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00868,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00870,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00871,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00872,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00873,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00874,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00875,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00876,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT00878,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT04964,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT04965,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT04966,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05279,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05280,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05281,,unreachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05282,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05283,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05284,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05285,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04415,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05286,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05287,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05288,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400,reachable,
LGTNET00040,LGTFIT01451,,unclassified_fitting,LGTLT05289,LGTCON04403;LGTCON04404;LGTCON04414;LGTCON04416;LGTCON04410;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00565,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00566,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00567,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00571,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00572,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00573,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00576,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245;LGTCON03250;LGTCON03252,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00577,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245;LGTCON03250;LGTCON03252;LGTCON03251,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00578,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236;LGTCON03241;LGTCON03240;LGTCON03242;LGTCON03243;LGTCON03244;LGTCON03246;LGTCON03245;LGTCON03250;LGTCON03252;LGTCON03251;LGTCON03253,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00867,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00868,LGTCON04409;LGTCON04408;LGTCON04407;LGTCON04406;LGTCON04405;LGTCON04397;LGTCON04402;LGTCON04401;LGTCON04400;LGTCON04399;LGTCON04398;LGTCON03964;LGTCON03961;LGTCON03960;LGTCON03959;LGTCON03234;LGTCON03235;LGTCON03236,reachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00870,,unreachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00871,,unreachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00872,,unreachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00873,,unreachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00874,,unreachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00875,,unreachable,
LGTNET00040,LGTFIT01452,,unclassified_fitting,LGTLT00876,,unreachable,
